286.799,0.00342993
286.78,0.00342511
286.761,0.00342032
286.742,0.00341554
286.724,0.00341079
286.705,0.00340607
286.687,0.00340136
286.668,0.00339668
286.65,0.00339202
286.632,0.00338738
286.614,0.00338277
286.596,0.00337818
286.578,0.00337362
286.561,0.00336909
286.543,0.00336458
286.526,0.0033601
286.508,0.00335565
286.491,0.00335122
286.474,0.00334683
286.457,0.00334246
286.441,0.00333812
286.424,0.00333382
286.408,0.00332954
286.391,0.0033253
286.375,0.0033211
286.359,0.00331692
286.344,0.00331278
286.328,0.00330867
286.313,0.00330461
286.297,0.00330057
286.282,0.00329658
286.267,0.00329263
286.253,0.00328871
286.238,0.00328483
286.224,0.003281
286.21,0.00327721
286.196,0.00327346
286.182,0.00326975
286.169,0.00326609
286.156,0.00326248
286.143,0.00325892
286.13,0.0032554
286.118,0.00325193
286.106,0.00324851
286.094,0.00324515
286.082,0.00324184
286.071,0.00323858
286.06,0.00323538
286.049,0.00323223
286.038,0.00322915
286.028,0.00322612
286.018,0.00322315
286.009,0.00322025
285.999,0.00321741
285.99,0.00321463
285.982,0.00321192
285.974,0.00320928
285.966,0.00320671
285.958,0.00320421
285.951,0.00320178
285.944,0.00319942
285.938,0.00319714
285.932,0.00319494
285.926,0.00319282
285.921,0.00319078
285.916,0.00318882
285.912,0.00318694
285.908,0.00318516
285.905,0.00318346
285.902,0.00318185
285.9,0.00318033
285.898,0.0031789
285.896,0.00317758
285.895,0.00317634
285.895,0.00317521
285.895,0.00317418
285.895,0.00317326
285.897,0.00317244
285.898,0.00317172
285.901,0.00317112
285.903,0.00317063
285.907,0.00317026
285.911,0.00317
285.916,0.00316986
285.921,0.00316984
285.927,0.00316994
285.934,0.00317017
285.941,0.00317053
285.949,0.00317102
285.957,0.00317165
285.967,0.00317241
285.977,0.0031733
285.988,0.00317434
285.999,0.00317552
286.012,0.00317685
286.025,0.00317832
286.038,0.00317994
286.053,0.00318172
286.069,0.00318365
286.085,0.00318575
286.102,0.003188
286.12,0.00319042
286.139,0.003193
286.159,0.00319575
286.179,0.00319868
286.201,0.00320178
286.223,0.00320505
286.246,0.00320851
286.271,0.00321215
286.296,0.00321598
286.322,0.00321999
286.35,0.0032242
286.378,0.0032286
286.407,0.00323319
286.437,0.00323799
286.469,0.00324299
286.501,0.00324819
286.535,0.0032536
286.569,0.00325923
286.605,0.00326506
286.642,0.00327112
286.68,0.00327739
286.719,0.00328389
286.759,0.00329061
286.8,0.00329756
286.843,0.00330473
286.887,0.00331215
286.932,0.00331979
286.978,0.00332768
287.025,0.00333581
287.074,0.00334418
287.124,0.0033528
287.175,0.00336167
287.228,0.00337079
287.282,0.00338017
287.337,0.00338981
287.394,0.0033997
287.451,0.00340986
287.511,0.00342028
287.571,0.00343097
287.633,0.00344193
287.697,0.00345316
287.761,0.00346467
287.827,0.00347645
287.895,0.00348852
287.964,0.00350086
288.035,0.00351349
288.106,0.00352641
288.18,0.00353961
288.255,0.0035531
288.331,0.00356689
288.409,0.00358097
288.488,0.00359534
288.569,0.00361002
288.651,0.00362499
288.735,0.00364026
288.82,0.00365584
288.907,0.00367172
288.996,0.00368791
289.086,0.0037044
289.177,0.00372121
289.27,0.00373832
289.365,0.00375575
289.461,0.00377348
289.559,0.00379153
289.658,0.0038099
289.759,0.00382858
289.861,0.00384757
289.965,0.00386688
290.071,0.00388651
290.178,0.00390646
290.287,0.00392672
290.397,0.00394731
290.509,0.00396821
290.623,0.00398943
290.738,0.00401097
290.854,0.00403282
290.973,0.004055
291.092,0.0040775
291.214,0.00410031
291.336,0.00412344
291.461,0.00414689
291.587,0.00417065
291.714,0.00419473
291.843,0.00421912
291.974,0.00424383
292.106,0.00426885
292.239,0.00429418
292.374,0.00431981
292.511,0.00434576
292.649,0.00437201
292.788,0.00439857
292.929,0.00442542
293.071,0.00445258
293.215,0.00448004
293.36,0.00450779
293.506,0.00453584
293.654,0.00456417
293.803,0.0045928
293.954,0.00462171
294.106,0.0046509
294.259,0.00468037
294.413,0.00471012
294.569,0.00474014
294.726,0.00477043
294.884,0.00480098
295.044,0.0048318
295.204,0.00486288
295.366,0.00489421
295.529,0.00492578
295.693,0.00495761
295.858,0.00498967
296.024,0.00502197
296.191,0.00505451
296.359,0.00508727
296.528,0.00512025
296.698,0.00515345
296.869,0.00518686
297.041,0.00522048
297.214,0.0052543
297.388,0.00528831
297.562,0.00532251
297.737,0.0053569
297.913,0.00539146
298.089,0.0054262
298.267,0.0054611
298.444,0.00549616
298.623,0.00553137
298.802,0.00556673
298.981,0.00560223
299.161,0.00563786
299.342,0.00567362
299.523,0.00570949
299.704,0.00574547
299.885,0.00578156
300.067,0.00581775
300.249,0.00585402
300.432,0.00589038
300.614,0.0059268
300.797,0.0059633
300.98,0.00599985
301.163,0.00603645
301.345,0.00607311
301.528,0.00610978
301.711,0.00614649
301.893,0.00618321
302.076,0.00621992
302.258,0.00625663
302.44,0.00629335
302.622,0.00633006
302.803,0.00636674
302.984,0.00640339
303.164,0.00644
303.344,0.00647655
303.524,0.00651304
303.703,0.00654946
303.881,0.0065858
304.059,0.00662205
304.236,0.00665821
304.412,0.00669426
304.587,0.00673019
304.762,0.006766
304.936,0.00680168
305.108,0.00683721
305.28,0.00687259
305.451,0.00690781
305.62,0.00694285
305.789,0.00697772
305.956,0.00701239
306.122,0.00704687
306.287,0.00708114
306.451,0.00711519
306.613,0.00714901
306.774,0.0071826
306.933,0.00721594
307.091,0.00724903
307.247,0.00728185
307.402,0.00731441
307.555,0.00734667
307.707,0.00737865
307.857,0.00741033
308.005,0.0074417
308.151,0.00747275
308.295,0.00750347
308.438,0.00753386
308.578,0.0075639
308.717,0.00759359
308.853,0.00762292
308.988,0.00765188
309.12,0.00768046
309.251,0.00770866
309.379,0.00773645
309.505,0.00776385
309.629,0.00779084
309.75,0.0078174
309.869,0.00784354
309.986,0.00786924
310.1,0.0078945
310.212,0.00791931
310.322,0.00794367
310.429,0.00796756
310.533,0.00799098
310.635,0.00801392
310.735,0.00803637
310.831,0.00805834
310.926,0.0080798
311.017,0.00810076
311.106,0.00812121
311.192,0.00814114
311.275,0.00816055
311.355,0.00817943
311.433,0.00819777
311.508,0.00821557
311.58,0.00823283
311.649,0.00824954
311.715,0.00826569
311.779,0.00828128
311.839,0.00829631
311.896,0.00831077
311.951,0.00832465
312.002,0.00833795
312.051,0.00835068
312.096,0.00836281
312.138,0.00837436
312.178,0.00838532
312.214,0.00839567
312.247,0.00840543
312.277,0.00841459
312.304,0.00842315
312.328,0.0084311
312.349,0.00843844
312.367,0.00844517
312.381,0.00845128
312.393,0.00845679
312.401,0.00846167
312.407,0.00846595
312.409,0.0084696
312.408,0.00847263
312.404,0.00847505
312.396,0.00847684
312.386,0.00847802
312.372,0.00847857
312.356,0.00847851
312.336,0.00847783
312.313,0.00847653
312.287,0.00847461
312.258,0.00847208
312.226,0.00846892
312.191,0.00846516
312.153,0.00846078
312.112,0.00845579
312.068,0.00845019
312.02,0.00844399
311.97,0.00843718
311.917,0.00842977
311.861,0.00842177
311.802,0.00841316
311.74,0.00840396
311.675,0.00839418
311.607,0.00838381
311.536,0.00837285
311.463,0.00836132
311.386,0.00834921
311.307,0.00833653
311.225,0.00832329
311.141,0.00830948
311.053,0.00829512
310.963,0.00828021
310.871,0.00826475
310.775,0.00824875
310.677,0.00823221
310.577,0.00821515
310.474,0.00819756
310.368,0.00817945
310.26,0.00816082
310.15,0.00814169
310.037,0.00812206
309.922,0.00810194
309.804,0.00808132
309.685,0.00806023
309.563,0.00803866
309.438,0.00801663
309.312,0.00799413
309.183,0.00797119
309.052,0.00794779
308.919,0.00792396
308.784,0.0078997
308.648,0.00787501
308.509,0.00784991
308.368,0.0078244
308.225,0.00779849
308.081,0.00777219
307.935,0.00774551
307.787,0.00771845
307.637,0.00769102
307.485,0.00766323
307.332,0.0076351
307.178,0.00760662
307.022,0.00757781
306.864,0.00754867
306.705,0.00751921
306.545,0.00748945
306.383,0.00745939
306.22,0.00742904
306.056,0.00739841
305.89,0.0073675
305.723,0.00733633
305.556,0.00730491
305.387,0.00727324
305.217,0.00724133
305.046,0.00720919
304.874,0.00717684
304.701,0.00714428
304.527,0.00711151
304.353,0.00707856
304.178,0.00704542
304.002,0.0070121
303.825,0.00697863
303.648,0.00694499
303.47,0.00691121
303.291,0.00687729
303.113,0.00684324
302.933,0.00680908
302.754,0.0067748
302.573,0.00674041
302.393,0.00670594
302.212,0.00667138
302.031,0.00663674
301.85,0.00660204
301.669,0.00656728
301.488,0.00653246
301.306,0.0064976
301.125,0.00646272
300.943,0.0064278
300.762,0.00639287
300.581,0.00635795
300.4,0.00632303
300.219,0.0062881
300.038,0.00625318
299.858,0.0062183
299.677,0.00618344
299.498,0.00614862
299.318,0.00611386
299.139,0.00607915
298.961,0.0060445
298.783,0.00600993
298.605,0.00597542
298.428,0.00594101
298.252,0.00590669
298.076,0.00587247
297.901,0.00583835
297.726,0.00580435
297.553,0.00577048
297.38,0.00573672
297.207,0.0057031
297.036,0.00566963
296.866,0.0056363
296.696,0.00560312
296.527,0.0055701
296.36,0.00553724
296.193,0.00550456
296.027,0.00547205
295.862,0.00543973
295.698,0.00540759
295.536,0.00537565
295.374,0.00534391
295.214,0.00531237
295.054,0.00528104
294.896,0.00524993
294.739,0.00521903
294.583,0.00518836
294.429,0.00515791
294.275,0.0051277
294.123,0.00509773
293.972,0.00506799
293.823,0.00503851
293.675,0.00500927
293.528,0.00498028
293.383,0.00495156
293.238,0.00492309
293.096,0.00489488
292.954,0.00486695
292.815,0.00483928
292.676,0.00481189
292.539,0.00478478
292.403,0.00475794
292.269,0.00473139
292.137,0.00470512
292.005,0.00467914
291.876,0.00465345
291.748,0.00462805
291.621,0.00460294
291.496,0.00457813
291.372,0.00455362
291.25,0.00452941
291.129,0.0045055
291.01,0.00448189
290.893,0.00445858
290.777,0.00443559
290.662,0.00441289
290.549,0.00439051
290.438,0.00436843
290.328,0.00434667
290.22,0.00432521
290.113,0.00430407
290.008,0.00428323
289.905,0.00426271
289.803,0.0042425
289.703,0.0042226
289.604,0.00420302
289.506,0.00418375
289.411,0.00416479
289.316,0.00414614
289.224,0.00412781
289.133,0.00410978
289.043,0.00409207
288.955,0.00407467
288.869,0.00405758
288.784,0.00404079
288.7,0.00402432
288.618,0.00400815
288.538,0.00399229
288.459,0.00397674
288.381,0.00396149
288.305,0.00394654
288.231,0.0039319
288.157,0.00391756
288.086,0.00390351
288.016,0.00388977
287.947,0.00387632
287.88,0.00386317
287.814,0.00385031
287.749,0.00383774
287.686,0.00382546
287.624,0.00381347
287.564,0.00380176
287.505,0.00379034
287.447,0.0037792
287.391,0.00376834
287.336,0.00375776
287.282,0.00374745
287.23,0.00373742
287.179,0.00372766
287.129,0.00371817
287.081,0.00370894
287.033,0.00369999
286.987,0.00369129
286.943,0.00368285
286.899,0.00367467
286.857,0.00366674
286.816,0.00365907
286.775,0.00365164
286.737,0.00364447
286.699,0.00363754
286.662,0.00363085
286.627,0.0036244
286.592,0.00361818
286.559,0.0036122
286.527,0.00360645
286.496,0.00360094
286.466,0.00359564
286.437,0.00359057
286.409,0.00358572
286.382,0.00358109
286.356,0.00357668
286.331,0.00357247
286.307,0.00356848
286.283,0.00356469
286.261,0.00356111
286.24,0.00355773
286.22,0.00355455
286.2,0.00355156
286.181,0.00354877
286.164,0.00354617
286.147,0.00354376
286.131,0.00354153
286.116,0.00353948
286.101,0.00353761
286.088,0.00353592
286.075,0.00353441
286.063,0.00353306
286.051,0.00353189
286.041,0.00353088
286.031,0.00353003
286.022,0.00352935
286.014,0.00352882
286.006,0.00352845
285.999,0.00352823
285.992,0.00352817
285.987,0.00352825
285.982,0.00352848
285.977,0.00352885
285.974,0.00352936
285.97,0.00353001
285.968,0.00353079
285.966,0.00353171
285.964,0.00353276
285.963,0.00353393
285.963,0.00353524
285.963,0.00353667
285.964,0.00353821
285.965,0.00353988
285.967,0.00354167
285.969,0.00354357
285.972,0.00354558
285.975,0.00354771
285.979,0.00354994
285.983,0.00355228
285.988,0.00355472
285.993,0.00355727
285.998,0.00355991
286.004,0.00356266
286.01,0.0035655
286.017,0.00356843
286.024,0.00357146
286.032,0.00357457
286.039,0.00357778
286.048,0.00358107
286.056,0.00358445
286.065,0.00358791
286.074,0.00359145
286.084,0.00359507
286.094,0.00359877
286.104,0.00360255
286.115,0.0036064
286.125,0.00361032
286.136,0.00361432
286.148,0.00361838
286.16,0.00362252
286.172,0.00362672
286.184,0.00363099
286.196,0.00363532
286.209,0.00363971
286.222,0.00364417
286.235,0.00364868
286.249,0.00365326
286.262,0.00365789
286.276,0.00366258
286.29,0.00366732
286.305,0.00367212
286.319,0.00367697
286.334,0.00368187
286.349,0.00368682
286.364,0.00369182
286.38,0.00369687
286.395,0.00370196
286.411,0.00370711
286.427,0.00371229
286.443,0.00371752
286.459,0.00372279
286.476,0.00372811
286.492,0.00373346
286.509,0.00373886
286.526,0.00374429
286.543,0.00374977
286.56,0.00375528
286.577,0.00376083
286.595,0.00376641
286.612,0.00377203
286.63,0.00377768
286.648,0.00378337
286.666,0.00378908
286.684,0.00379483
286.702,0.00380062
286.72,0.00380643
286.739,0.00381227
286.757,0.00381815
286.776,0.00382405
286.795,0.00382998
286.813,0.00383594
286.832,0.00384192
286.851,0.00384793
286.871,0.00385397
286.89,0.00386003
286.909,0.00386612
286.929,0.00387223
286.948,0.00387837
286.968,0.00388453
286.987,0.00389071
287.007,0.00389691
287.027,0.00390314
287.047,0.00390939
287.067,0.00391565
287.087,0.00392195
287.107,0.00392827
287.127,0.00393458
287.147,0.00394095
287.168,0.00394732
287.188,0.0039537
287.209,0.00396013
287.229,0.00396655
287.25,0.00397298
287.27,0.00397946
287.291,0.00398595
287.312,0.00399243
287.333,0.00399896
287.354,0.0040055
287.375,0.00401203
287.396,0.0040186
287.417,0.00402519
287.438,0.00403179
287.459,0.00403838
287.48,0.00404502
287.502,0.00405167
287.523,0.00405832
287.544,0.00406498
287.566,0.00407168
287.587,0.00407839
287.609,0.00408509
287.63,0.00409181
287.652,0.00409857
287.674,0.00410533
287.695,0.00411209
287.717,0.00411886
287.739,0.00412567
287.761,0.00413249
287.783,0.00413931
287.805,0.00414612
287.827,0.00415298
287.849,0.00415985
287.871,0.00416672
287.893,0.0041736
287.915,0.00418047
287.937,0.0041874
287.96,0.00419433
287.982,0.00420126
288.004,0.00420819
288.027,0.00421513
288.049,0.00422211
288.071,0.0042291
288.094,0.00423608
288.116,0.00424307
288.139,0.00425006
288.162,0.0042571
288.184,0.00426414
288.207,0.00427119
288.23,0.00427823
288.252,0.00428527
288.275,0.00429236
288.298,0.00429946
288.321,0.00430655
288.344,0.00431365
288.366,0.00432075
288.389,0.00432787
288.412,0.00433502
288.435,0.00434217
288.458,0.00434933
288.482,0.00435648
288.505,0.00436363
288.528,0.00437083
288.551,0.00437803
288.574,0.00438524
288.598,0.00439245
288.621,0.00439966
288.644,0.00440687
288.667,0.00441412
288.691,0.00442139
288.714,0.00442865
288.738,0.00443591
288.761,0.00444318
288.785,0.00445044
288.808,0.00445774
288.832,0.00446506
288.855,0.00447238
288.879,0.0044797
288.903,0.00448702
288.926,0.00449434
288.95,0.00450167
288.974,0.00450905
288.997,0.00451643
289.021,0.0045238
289.045,0.00453118
289.069,0.00453855
289.093,0.00454593
289.117,0.00455333
289.141,0.00456076
289.165,0.0045682
289.189,0.00457563
289.213,0.00458306
289.237,0.00459049
289.261,0.00459792
289.285,0.00460538
289.309,0.00461287
289.333,0.00462036
289.357,0.00462784
289.382,0.00463533
289.406,0.00464282
289.43,0.00465031
289.454,0.0046578
289.479,0.00466535
289.503,0.00467289
289.527,0.00468043
289.552,0.00468798
289.576,0.00469552
289.601,0.00470306
289.625,0.00471061
289.65,0.00471817
289.674,0.00472577
289.699,0.00473337
289.723,0.00474097
289.748,0.00474857
289.772,0.00475617
289.797,0.00476377
289.822,0.00477137
289.846,0.00477898
289.871,0.00478663
289.896,0.00479429
289.921,0.00480195
289.945,0.0048096
289.97,0.00481726
289.995,0.00482491
290.02,0.00483257
290.045,0.00484022
290.07,0.0048479
290.094,0.00485562
290.119,0.00486333
290.144,0.00487104
290.169,0.00487875
290.194,0.00488646
290.219,0.00489417
290.244,0.00490188
290.269,0.00490959
290.294,0.00491731
290.319,0.00492508
290.345,0.00493284
290.37,0.00494061
290.395,0.00494838
290.42,0.00495615
290.445,0.00496391
290.47,0.00497168
290.496,0.00497945
290.521,0.00498722
290.546,0.00499498
290.571,0.0050028
290.596,0.00501062
290.622,0.00501844
290.647,0.00502627
290.673,0.00503409
290.698,0.00504191
290.724,0.00504974
290.749,0.00505756
290.774,0.00506538
290.8,0.0050732
290.825,0.00508103
290.851,0.00508888
290.876,0.00509676
290.901,0.00510464
290.927,0.00511251
290.952,0.00512039
290.978,0.00512827
291.004,0.00513615
291.029,0.00514403
291.055,0.00515191
291.08,0.00515979
291.106,0.00516767
291.132,0.00517555
291.157,0.00518343
291.183,0.00519133
291.209,0.00519927
291.234,0.0052072
291.26,0.00521514
291.286,0.00522307
291.311,0.00523101
291.337,0.00523894
291.363,0.00524688
291.388,0.00525481
291.414,0.00526275
291.44,0.00527068
291.466,0.00527862
291.492,0.00528655
291.518,0.00529449
291.544,0.00530242
291.569,0.00531036
291.595,0.00531834
291.621,0.00532633
291.647,0.00533432
291.673,0.00534231
291.699,0.0053503
291.725,0.00535829
291.75,0.00536628
291.776,0.00537427
291.802,0.00538226
291.828,0.00539025
291.854,0.00539824
291.88,0.00540623
291.906,0.00541423
291.932,0.00542222
291.958,0.00543021
291.984,0.0054382
292.01,0.00544619
292.036,0.00545418
292.062,0.00546217
292.088,0.00547016
292.115,0.00547815
292.141,0.00548617
292.167,0.00549421
292.193,0.00550225
292.219,0.00551029
292.245,0.00551833
292.271,0.00552637
292.297,0.00553441
292.323,0.00554246
292.349,0.0055505
292.375,0.00555855
292.402,0.0055666
292.428,0.00557464
292.454,0.00558269
292.48,0.00559074
292.506,0.00559878
292.532,0.00560683
292.558,0.00561488
292.584,0.00562292
292.61,0.00563097
292.636,0.00563902
292.662,0.00564706
292.689,0.00565511
292.715,0.00566316
292.741,0.0056712
292.767,0.00567925
292.793,0.0056873
292.819,0.00569534
292.845,0.00570339
292.871,0.00571144
292.897,0.00571948
292.924,0.00572753
292.95,0.00573558
292.976,0.00574362
293.002,0.00575167
293.029,0.00575972
293.055,0.00576776
293.081,0.00577581
293.107,0.00578385
293.133,0.0057919
293.16,0.00579995
293.186,0.00580799
293.212,0.00581604
293.238,0.00582409
293.265,0.00583213
293.291,0.00584018
293.317,0.00584823
293.343,0.00585627
293.369,0.00586432
293.396,0.00587237
293.422,0.00588041
293.448,0.00588846
293.474,0.00589651
293.5,0.00590455
293.526,0.0059126
293.553,0.00592065
293.579,0.00592869
293.605,0.00593674
293.631,0.00594479
293.657,0.00595283
293.683,0.00596088
293.71,0.00596893
293.736,0.00597697
293.762,0.00598502
293.788,0.00599307
293.814,0.00600111
293.84,0.00600916
293.866,0.00601721
293.892,0.00602525
293.918,0.0060333
293.944,0.00604135
293.97,0.00604939
293.997,0.00605743
294.023,0.00606544
294.049,0.00607345
294.075,0.00608146
294.101,0.00608946
294.127,0.00609746
294.153,0.00610546
294.179,0.00611346
294.205,0.00612145
294.231,0.00612944
294.257,0.00613743
294.284,0.00614542
294.31,0.00615341
294.336,0.00616141
294.362,0.0061694
294.388,0.00617739
294.414,0.00618538
294.44,0.00619337
294.466,0.00620136
294.492,0.00620935
294.518,0.00621734
294.544,0.00622533
294.57,0.00623332
294.596,0.00624131
294.622,0.0062493
294.648,0.00625729
294.674,0.00626528
294.699,0.00627326
294.725,0.0062812
294.751,0.00628913
294.777,0.00629707
294.803,0.006305
294.829,0.00631294
294.855,0.00632087
294.88,0.00632881
294.906,0.00633674
294.932,0.00634468
294.958,0.00635261
294.984,0.00636055
295.01,0.00636848
295.036,0.00637642
295.061,0.00638435
295.087,0.00639229
295.112,0.00640018
295.138,0.00640806
295.164,0.00641594
295.189,0.00642382
295.215,0.0064317
295.241,0.00643958
295.266,0.00644746
295.292,0.00645534
295.318,0.00646321
295.343,0.00647109
295.369,0.00647897
295.394,0.00648685
295.42,0.00649473
295.446,0.00650257
295.471,0.00651039
295.496,0.00651821
295.522,0.00652604
295.547,0.00653386
295.573,0.00654168
295.598,0.00654951
295.624,0.00655733
295.649,0.00656515
295.674,0.00657297
295.7,0.0065808
295.725,0.00658859
295.751,0.00659636
295.776,0.00660413
295.801,0.00661189
295.827,0.00661966
295.852,0.00662743
295.877,0.0066352
295.902,0.00664296
295.927,0.00665073
295.952,0.0066585
295.978,0.00666624
296.003,0.00667396
296.028,0.00668167
296.053,0.00668938
296.078,0.00669709
296.104,0.0067048
296.128,0.00671251
296.153,0.00672022
296.178,0.00672794
296.203,0.00673564
296.228,0.0067433
296.253,0.00675096
296.278,0.00675861
296.303,0.00676627
296.328,0.00677392
296.353,0.00678158
296.378,0.00678923
296.403,0.00679689
296.427,0.00680452
296.452,0.00681212
296.477,0.00681972
296.501,0.00682732
296.526,0.00683492
296.551,0.00684252
296.576,0.00685012
296.6,0.00685772
296.625,0.0068653
296.65,0.00687285
296.674,0.00688039
296.698,0.00688794
296.723,0.00689548
296.747,0.00690302
296.772,0.00691057
296.796,0.00691811
296.821,0.00692562
296.845,0.00693311
296.87,0.0069406
296.894,0.00694809
296.918,0.00695557
296.943,0.00696306
296.967,0.00697055
296.991,0.00697802
297.015,0.00698545
297.04,0.00699289
297.064,0.00700032
297.088,0.00700775
297.112,0.00701518
297.136,0.00702261
297.16,0.00703003
297.184,0.00703741
297.208,0.00704478
297.232,0.00705216
297.256,0.00705954
297.28,0.00706691
297.304,0.00707429
297.328,0.00708163
297.352,0.00708895
297.375,0.00709627
297.399,0.00710359
297.423,0.00711091
297.447,0.00711823
297.47,0.00712555
297.494,0.00713281
297.518,0.00714008
297.541,0.00714734
297.565,0.00715461
297.588,0.00716187
297.612,0.00716914
297.635,0.00717635
297.659,0.00718356
297.682,0.00719077
297.706,0.00719798
297.729,0.00720519
297.752,0.0072124
297.776,0.00721956
297.799,0.00722672
297.822,0.00723387
297.845,0.00724102
297.869,0.00724817
297.892,0.00725533
297.915,0.00726243
297.938,0.00726953
297.961,0.00727663
297.984,0.00728372
298.007,0.00729082
298.03,0.00729792
298.053,0.00730496
298.076,0.007312
298.099,0.00731904
298.122,0.00732608
298.144,0.00733312
